tag,seed,epoch,train_loss,stop_loss,stop_auc,stop_bal_acc_0.5,stop_acc_0.5,lr
cv_fold1,42,1,0.6903590559959412,0.7005975544452667,0.5077058673322294,0.43671386561889936,0.3788732394366197,0.0005
cv_fold1,42,2,0.669816792011261,0.7400199174880981,0.48917224734557374,0.4193004999958814,0.33943661971830985,0.0005
cv_fold1,42,3,0.6291129067540169,0.8471242189407349,0.49655274668248206,0.42751295294107955,0.34788732394366195,0.0005
cv_fold1,42,4,0.5794723927974701,0.9857597053050995,0.5060501972800883,0.4582458134611741,0.3845070422535211,0.00025
cv_fold1,42,5,0.5316439718008041,1.0173231363296509,0.5133236134792959,0.47379757992108795,0.4070422535211268,0.00025
cv_fold1,42,6,0.49545201286673546,1.058537781238556,0.5188507508175386,0.4909679491931698,0.428169014084507,0.00025
cv_fold1,42,7,0.4579600915312767,1.139051914215088,0.5233894284231596,0.507952982265385,0.4450704225352113,0.00025
cv_fold1,42,8,0.42505114898085594,1.2390025854110718,0.5201027998121927,0.5097569212774195,0.447887323943662,0.00025
cv_fold1,42,9,0.39116373658180237,1.290222555398941,0.4990321331784746,0.4767176547145411,0.4225352112676056,0.00025
cv_fold1,42,10,0.3650372438132763,1.4750299453735352,0.4810915890313918,0.49469938468381647,0.43661971830985913,0.000125
cv_fold1,42,11,0.3462618701159954,1.4936442971229553,0.4689417714845842,0.4767176547145411,0.4225352112676056,0.000125
cv_fold1,42,12,0.3358265161514282,1.5564884543418884,0.45348885099793246,0.48480655019316155,0.428169014084507,0.000125
cv_fold1,42,13,0.3244110979139805,1.5610446333885193,0.44007051012759363,0.46390062684821376,0.4112676056338028,6.25e-05
cv_fold1,1337,1,0.6921226605772972,0.7021408677101135,0.3983904580687144,0.37890132700719104,0.36338028169014086,0.0005
cv_fold1,1337,2,0.6705491989850998,0.746092677116394,0.4192799070847852,0.3885635208935676,0.3154929577464789,0.0005
cv_fold1,1337,3,0.6340472772717476,0.8434518873691559,0.43861253202197675,0.40573389016564937,0.33661971830985915,0.0005
cv_fold1,1337,4,0.5829477459192276,0.9578466415405273,0.4660670010955429,0.4481635241884334,0.3845070422535211,0.0005
cv_fold1,1337,5,0.5223618037998676,1.029718279838562,0.5103335227881154,0.49588141778074313,0.43802816901408453,0.0005
cv_fold1,1337,6,0.4575694613158703,1.1833076477050781,0.5182453192313079,0.5249380153376002,0.4619718309859155,0.0005
cv_fold1,1337,7,0.39051760733127594,1.2878142595291138,0.5109513101210039,0.5233194125254322,0.46338028169014084,0.0005
cv_fold1,1337,8,0.34040509909391403,1.5865620970726013,0.48319206596321285,0.5091967940956005,0.447887323943662,0.0005
cv_fold1,1337,9,0.30046815797686577,1.59177827835083,0.4786122025353992,0.4744771459872653,0.4225352112676056,0.00025
cv_fold1,1337,10,0.26609382778406143,1.7935400009155273,0.4623520399337732,0.4708692679631964,0.4169014084507042,0.00025
cv_fold1,1337,11,0.2500914540141821,1.7503558993339539,0.4621955338094414,0.46713371389033037,0.4211267605633803,0.00025
cv_fold1,1337,12,0.2347356714308262,1.867077112197876,0.4372616370540605,0.4490284264544773,0.4042253521126761,0.000125
cv_fold1,2026,1,0.6865999102592468,0.7129217386245728,0.5142955988830406,0.4355400696864111,0.352112676056338,0.0005
cv_fold1,2026,2,0.6696839332580566,0.7463087737560272,0.4980848592680456,0.4059233449477352,0.32816901408450705,0.0005
cv_fold1,2026,3,0.6298467665910721,0.8454655110836029,0.49204701773461507,0.4284437525226316,0.3563380281690141,0.0005
cv_fold1,2026,4,0.5739395022392273,1.0236021280288696,0.4918493257880908,0.4438101827826789,0.37464788732394366,0.00025
cv_fold1,2026,5,0.5177609026432037,1.073081135749817,0.49629739458488814,0.48082799976935936,0.4140845070422535,0.00025
cv_fold1,2026,6,0.4816140681505203,1.1260915696620941,0.5030848180822234,0.4955725241142989,0.4309859154929577,0.00025
cv_fold1,2026,7,0.4433203525841236,1.193572223186493,0.500704277559493,0.5073310763502772,0.44366197183098594,0.000125
cv_fold2,42,1,0.6826001442968845,0.6581500172615051,0.757884099175654,0.6377980114042472,0.6540084388185654,0.0005
cv_fold2,42,2,0.6348658613860607,0.6211508313814799,0.7471707778077797,0.7094120777013612,0.7180028129395218,0.0005
cv_fold2,42,3,0.5690201669931412,0.6359174251556396,0.6895300910116108,0.6842409345764704,0.6842475386779184,0.0005
cv_fold2,42,4,0.49419865012168884,0.6891399224599203,0.6578269191060848,0.6494742610270177,0.6547116736990155,0.00025
cv_fold2,42,5,0.4357430711388588,0.7075995604197184,0.6690802744643339,0.6340058609571309,0.6371308016877637,0.00025
cv_fold2,42,6,0.40120224468410015,0.741872231165568,0.6799067647198971,0.6344644927651328,0.6420534458509142,0.00025
cv_fold2,42,7,0.37457482144236565,0.8065221110979716,0.6628579710605315,0.6288834797249003,0.6371308016877637,0.000125
cv_fold2,1337,1,0.686242114752531,0.6595646341641744,0.7569767626550613,0.6855314569799393,0.69901547116737,0.0005
