tag,seed,epoch,train_loss,stop_loss,stop_auc,stop_bal_acc_0.5,stop_acc_0.5,lr
cv_fold1,42,1,0.68276504107884,0.703604131937027,0.546330146231721,0.35303594863142107,0.2975206611570248,0.0005
cv_fold1,42,2,0.6593854853085109,0.6981407999992371,0.556934289463817,0.4442374390701162,0.41818181818181815,0.0005
cv_fold1,42,3,0.6163833822522845,0.7272354066371918,0.5565827709036371,0.421927727784027,0.39008264462809916,0.0005
cv_fold1,42,4,0.5646903344563076,0.8448230624198914,0.5364407574053244,0.3892657949006374,0.3338842975206612,0.0005
cv_fold1,42,5,0.5120640439646584,0.9677922129631042,0.47099971878515184,0.4016275309336333,0.3239669421487603,0.00025
cv_fold1,42,6,0.4688182643481663,1.0304466784000397,0.4554977502812149,0.4022895575553056,0.31900826446280994,0.00025
cv_fold1,42,7,0.43844615135874065,1.1194002628326416,0.4438742032245969,0.4092554836895388,0.31735537190082647,0.00025
cv_fold1,42,8,0.4004107926573072,1.170193076133728,0.45489431008623926,0.4133272403449569,0.31900826446280994,0.000125
cv_fold1,1337,1,0.6814680610384259,0.7193363904953003,0.5443733595800524,0.4422103487064117,0.343801652892562,0.0005
cv_fold1,1337,2,0.6586851647921971,0.7200674116611481,0.539129874390701,0.39411089238845143,0.3504132231404959,0.0005
cv_fold1,1337,3,0.6176375661577497,0.7653844356536865,0.5227666854143231,0.39804790026246717,0.35537190082644626,0.0005
cv_fold1,1337,4,0.5661833456584385,0.9336579442024231,0.4770224034495688,0.38612556242969626,0.32066115702479336,0.00025
cv_fold1,1337,5,0.525006285735539,1.0270611643791199,0.4477057555305586,0.390994094488189,0.3140495867768595,0.00025
cv_fold1,1337,6,0.4944960858140673,1.0893179774284363,0.42940335583052125,0.40005741469816275,0.31735537190082647,0.00025
cv_fold1,1337,7,0.46061144130570547,1.1811823844909668,0.40421119235095615,0.41319249156355453,0.32231404958677684,0.000125
cv_fold1,2026,1,0.6889954124178205,0.6965552866458893,0.5173532995875516,0.4232400637420322,0.39173553719008264,0.0005
cv_fold1,2026,2,0.6654157212802342,0.7060652375221252,0.521032527184102,0.42980174353205847,0.4,0.0005
cv_fold1,2026,3,0.6279235311916896,0.7506235241889954,0.5235165916760406,0.37337129733783275,0.32892561983471075,0.0005
cv_fold1,2026,4,0.5715982488223484,0.8994572162628174,0.4971292650918635,0.37523434570678665,0.30578512396694213,0.0005
cv_fold1,2026,5,0.5201438409941537,1.0973778367042542,0.4286182977127859,0.41004054180727406,0.32066115702479336,0.0005
cv_fold1,2026,6,0.47229979293687,1.2272238731384277,0.36620031871016123,0.41201490438695165,0.31735537190082647,0.00025
cv_fold1,2026,7,0.4213858502251761,1.4233015775680542,0.3061375140607424,0.4410327615298088,0.33884297520661155,0.00025
cv_fold1,2026,8,0.39108031562396456,1.4619773030281067,0.32991188601424826,0.43210419010123735,0.3322314049586777,0.00025
cv_fold1,2026,9,0.3637769307409014,1.540034294128418,0.36065804274465696,0.4369610048743907,0.3371900826446281,0.000125
cv_fold2,42,1,0.6840583043439048,0.653082549571991,0.7976274821178929,0.7217313408526406,0.7199341021416804,0.0005
cv_fold2,42,2,0.6455526777676174,0.5660106142361959,0.8187494061918916,0.7482660803235746,0.7479406919275123,0.0005
cv_fold2,42,3,0.576650083065033,0.5661832988262177,0.7915360288828264,0.6962118435875511,0.6952224052718287,0.0005
cv_fold2,42,4,0.4795473643711635,0.6865954399108887,0.7246413399025476,0.608512833041519,0.6079077429983526,0.0005
cv_fold2,42,5,0.39580364525318146,0.8006434043248495,0.7321823635598625,0.6232338450262633,0.6227347611202636,0.00025
cv_fold2,42,6,0.3450664814029421,0.7190391023953756,0.7401930046011646,0.6297379100669137,0.6293245469522241,0.00025
cv_fold2,42,7,0.32649080029555727,0.7410727739334106,0.735874153399297,0.6173907732399527,0.6169686985172982,0.00025
cv_fold2,42,8,0.2953630877392633,0.7491265932718912,0.7460944392415543,0.6235039428858395,0.6235584843492586,0.000125
cv_fold2,1337,1,0.6843629309109279,0.6481514771779379,0.8110889422750656,0.7491130203455624,0.7479406919275123,0.0005
cv_fold2,1337,2,0.6442571708134243,0.5745246013005575,0.7992019219023576,0.751018635395035,0.7512355848434926,0.0005
cv_fold2,1337,3,0.5813355232988086,0.5477567215760549,0.795648574181902,0.7057507770403246,0.7051070840197694,0.0005
cv_fold2,1337,4,0.4921500214508602,0.6644072930018107,0.7368133881672707,0.6258900335247092,0.6252059308072487,0.00025
cv_fold2,1337,5,0.41320633462497164,0.7319844563802084,0.7380186489677919,0.6410983074772317,0.6408566721581549,0.00025
cv_fold2,1337,6,0.377750215785844,0.7434073289235433,0.7380702254434899,0.6344205111500196,0.6342668863261944,0.00025
cv_fold2,1337,7,0.3470085987022945,0.7664779822031657,0.7440911003433908,0.6484370970587836,0.6482701812191104,0.000125
cv_fold2,2026,1,0.6857432637895856,0.6562160054842631,0.8143572621035058,0.7764295506060236,0.7759472817133443,0.0005
cv_fold2,2026,2,0.6472930312156677,0.5734392603238424,0.8067836638299606,0.758217625581932,0.7578253706754531,0.0005
cv_fold2,2026,3,0.5756220434393201,0.5646757880846659,0.7772303432550185,0.6821518248571468,0.6812191103789127,0.0005
cv_fold2,2026,4,0.4784074957881655,0.6526630918184916,0.7318647610516171,0.6191253715542164,0.6186161449752883,0.00025
cv_fold2,2026,5,0.40231625948633465,0.7448291977246603,0.7322610855490859,0.6088480801335558,0.6087314662273476,0.00025
cv_fold2,2026,6,0.3636620534317834,0.748633881409963,0.7411240957150806,0.619764648397736,0.6194398682042833,0.00025
cv_fold2,2026,7,0.3390736494745527,0.7720827658971151,0.7378259158217626,0.6003705362596197,0.600494233937397,0.000125
cv_fold3,42,1,0.6761108636856079,0.6837050169706345,0.5509179971640609,0.5475774819070769,0.5570801317233809,0.0005
cv_fold3,42,2,0.6112348352159772,0.6545567661523819,0.6048075919685222,0.5809003799667298,0.5757409440175631,0.0005
cv_fold3,42,3,0.5245082080364227,0.7402156591415405,0.6258757956896182,0.5981455904830304,0.5987925356750823,0.0005
cv_fold3,42,4,0.44079290543283733,0.9429392665624619,0.6184593853009963,0.5910637226918095,0.5971459934138309,0.0005
cv_fold3,42,5,0.37845632433891296,0.933638371527195,0.6430854035074796,0.615557151538589,0.6158068057080132,0.0005
cv_fold3,42,6,0.3291070049717313,1.0335240550339222,0.6193261268560974,0.5743869276712765,0.579582875960483,0.0005
cv_fold3,42,7,0.2930853948706672,1.0905474871397018,0.6040439754709684,0.5512371937707554,0.5603732162458837,0.0005
cv_fold3,42,8,0.2670899288994925,1.1079948246479034,0.61774242061519,0.5602901006083151,0.5713501646542262,0.00025
cv_fold3,42,9,0.249361385901769,1.1883345693349838,0.6123971051323132,0.5610715184550884,0.5686059275521405,0.00025
cv_fold3,42,10,0.23941285127685183,1.1995869129896164,0.6078338213358377,0.5591391513053299,0.566410537870472,0.00025
cv_fold3,42,11,0.23608386303697312,1.1531163305044174,0.6255234517429976,0.5706541688918353,0.5779363336992316,0.000125
cv_fold3,1337,1,0.6745206429844811,0.6796539127826691,0.5544985237156941,0.5356910913454751,0.5504939626783754,0.0005
cv_fold3,1337,2,0.6077755008425031,0.6428240016102791,0.6207355026425796,0.5878889441344555,0.5817782656421515,0.0005
cv_fold3,1337,3,0.5167880129246485,0.7693577259778976,0.6226506822827467,0.5780527779312377,0.5861690450054885,0.0005
cv_fold3,1337,4,0.42836343958264306,0.9344569519162178,0.6147075974930789,0.5497210098889564,0.5636663007683864,0.0005
cv_fold3,1337,5,0.3674356298787253,0.9842690117657185,0.6299160881228171,0.5904222602802791,0.5933040614709111,0.0005
cv_fold3,1337,6,0.33326281961940585,1.0647629871964455,0.6145836018881707,0.5597339619051127,0.5724478594950604,0.0005
cv_fold3,1337,7,0.2933781487601144,1.0989007130265236,0.6308196600556137,0.5850149469949482,0.5916575192096597,0.0005
cv_fold3,1337,8,0.27194329457623617,1.0879635885357857,0.6327145829880485,0.5980461484632524,0.5998902305159166,0.0005
cv_fold3,1337,9,0.2527062055610475,1.1744662448763847,0.6300364006899557,0.5903756084685315,0.5954994511525796,0.0005
cv_fold3,1337,10,0.23189088844117664,1.2363963276147842,0.6126942035123903,0.5616135388468408,0.5735455543358946,0.0005
cv_fold3,1337,11,0.22083532952127002,1.1807203516364098,0.6398774776101995,0.6048824804031698,0.605927552140505,0.0005
cv_fold3,1337,12,0.20445100040662856,1.2223826050758362,0.6122203193193746,0.5791184035258948,0.5861690450054885,0.0005
cv_fold3,1337,13,0.19422776287510282,1.2550262063741684,0.611860609297215,0.5745391598990848,0.579582875960483,0.0005
cv_fold3,1337,14,0.18574618867465428,1.2710338830947876,0.6168142950972629,0.5962985470415999,0.601536772777168,0.00025
cv_fold3,1337,15,0.1726145793994268,1.2960640639066696,0.6019704252067106,0.561302935994942,0.5702524698133918,0.00025
cv_fold3,1337,16,0.17324214180310568,1.2646347880363464,0.6267904167357237,0.5841279487321143,0.5922063666300769,0.00025
cv_fold3,1337,17,0.16595183986993062,1.2859377264976501,0.618411505809992,0.577443849020005,0.5861690450054885,0.000125
cv_fold3,2026,1,0.6806661600158328,0.6847097724676132,0.545769724201855,0.5702766575204562,0.579582875960483,0.0005
cv_fold3,2026,2,0.6150026264644805,0.6632508933544159,0.6066184188718856,0.5759700200725559,0.5713501646542262,0.0005
cv_fold3,2026,3,0.5250424288568043,0.7422281354665756,0.6072752272741224,0.5695093579851328,0.5762897914379802,0.0005
cv_fold3,2026,4,0.44743458997635616,0.9215449839830399,0.62495503624723,0.5875501046596566,0.5905598243688255,0.0005
cv_fold3,2026,5,0.38163142261051,0.9980136454105377,0.6021263404722883,0.5467960640603036,0.5598243688254665,0.0005
cv_fold3,2026,6,0.34025960451080683,0.9885087832808495,0.6311511334548736,0.5830236512408769,0.5850713501646543,0.0005
cv_fold3,2026,7,0.3057572969368526,1.0757376998662949,0.646035516760891,0.61578243068216,0.6141602634467618,0.0005
cv_fold3,2026,8,0.2814240796225412,1.1262720450758934,0.6082242233394104,0.5585566174981125,0.5669593852908892,0.0005
cv_fold3,2026,9,0.2590213928903852,1.1914215087890625,0.5995899551283231,0.5458237420891419,0.5554335894621295,0.0005
cv_fold3,2026,10,0.23688248438494547,1.211693525314331,0.6174428668765997,0.5604625895438557,0.5686059275521405,0.00025
cv_fold3,2026,11,0.22498965760072073,1.177971713244915,0.6308884100939789,0.5761406674892118,0.5812294182217344,0.00025
cv_fold3,2026,12,0.2200905978679657,1.1753001511096954,0.6313095040789644,0.5785297313223947,0.5834248079034029,0.00025
cv_fold3,2026,13,0.20598514023281278,1.2222114950418472,0.6225978920747165,0.5722028862739321,0.5784851811196488,0.000125
final,42,1,0.6751830798608286,0.7176331281661987,0.46720417038057427,0.49167004294627664,0.4934264585045193,0.0005
final,42,2,0.6043091350131564,0.8006465196609497,0.505223779812549,0.5026078383707425,0.5041084634346754,0.0005
final,42,3,0.5084370683740687,0.9124477982521058,0.5328954298679199,0.5046491370229317,0.5061626951520132,0.0005
final,42,4,0.4273616196932616,1.0427295088768005,0.5291028549820382,0.5213043243389245,0.5225965488907148,0.0005
final,42,5,0.3616985281308492,1.1640785932540894,0.5451611160629879,0.5531169813359263,0.5546425636811833,0.0005
final,42,6,0.32130653107607804,1.209663724899292,0.5470268481754585,0.5469552710477271,0.5480690221857025,0.0005
final,42,7,0.2987923644207142,1.320782208442688,0.5352314777300597,0.5542926018961186,0.5558751027115859,0.0005
