tag,seed,epoch,train_loss,stop_loss,stop_auc,stop_bal_acc_0.5,stop_acc_0.5,lr
cv_fold1,42,1,0.6885164514183998,0.6947084026677268,0.5738201122418984,0.5723456335246475,0.5302013422818792,0.00045
cv_fold1,42,2,0.6564139448106289,0.7231346794537136,0.6105945393490079,0.5814224486506183,0.5232102908277405,0.00045
cv_fold1,42,3,0.5876334045082331,0.7961320877075195,0.5874967997648419,0.5658713376779771,0.5503355704697986,0.00045
cv_fold1,42,4,0.509159117937088,1.0120679140090942,0.5506372023781304,0.5390249205190274,0.5164988814317674,0.00045
cv_fold1,42,5,0.4344257105141878,1.050133377313614,0.5770623399035798,0.5532282075838462,0.5453020134228188,0.000225
cv_fold1,42,6,0.37010239325463773,1.1534628570079803,0.5722839993660487,0.5575720611681773,0.5299217002237137,0.000225
cv_fold1,42,7,0.3381549049168825,1.3088299387267657,0.5624272750793455,0.5503547689260891,0.531599552572707,0.000225
cv_fold1,42,8,0.3208157032728195,1.324975888643946,0.5486637240306843,0.5307639113714345,0.5170581655480985,0.0001125
cv_fold1,1337,1,0.6896237321197987,0.6844811907836369,0.5624501339019028,0.5498467950914827,0.5478187919463087,0.00045
cv_fold1,1337,2,0.6633060060441494,0.7050654568842479,0.5981490110765387,0.5545577444336227,0.5380313199105146,0.00045
cv_fold1,1337,3,0.579610476642847,0.8411743087427956,0.5863667273074542,0.5748946462267026,0.5629194630872483,0.00045
cv_fold1,1337,4,0.508634440228343,0.8856708577701023,0.591124748891601,0.571861026486433,0.5763422818791947,0.00045
cv_fold1,1337,5,0.4571847703307867,1.189416887504714,0.5893624183347399,0.5572598265845059,0.5164988814317674,0.000225
cv_fold1,1337,6,0.4111399747431278,1.2025639244488306,0.5646471207365756,0.5444551608109701,0.5268456375838926,0.000225
cv_fold1,1337,7,0.37505851574242116,1.2226821099008833,0.5620889645054976,0.5561107897706261,0.5346756152125279,0.000225
cv_fold1,1337,8,0.3344344150274992,1.3084582728999001,0.5566409451293437,0.5547399377156349,0.529082774049217,0.0001125
cv_fold1,2026,1,0.6876476749777793,0.6959671889032636,0.5760619700986281,0.5574907853546403,0.5159395973154363,0.00045
cv_fold1,2026,2,0.657302737236023,0.6892628818750381,0.6221565317984847,0.5876031356208863,0.5475391498881432,0.00045
cv_fold1,2026,3,0.5900448929518461,0.8910295835563115,0.6184801558328266,0.5825267837670527,0.5318791946308725,0.00045
cv_fold1,2026,4,0.511412313953042,0.9334640758378165,0.574443226812349,0.5607340289639908,0.5587248322147651,0.00045
cv_fold1,2026,5,0.45207417421042917,1.2144659076418196,0.5924986487895999,0.6109767049972434,0.5508948545861297,0.000225
cv_fold1,2026,6,0.38332955427467824,1.1783755783523833,0.5524892749791054,0.5753802692125863,0.5601230425055929,0.000225
cv_fold1,2026,7,0.34801494888961315,1.2666803449392319,0.5622017346967803,0.5738583796041055,0.5573266219239373,0.000225
